LD4,LD5,LD6,YR,ET,MT,LT,ES,S,LS,M,GD4,GD6,GD10F,GD10M,MIS,MFS,Haplo,HomologyScore,N_Pockets,BestPocket_Score,BestPocket_Probability,TargetID,Gene,UniProtID
240.738,573.771,310.126,6.243,16.464,149.841,204.391,229.519,181.685,122.24,79.18785,322.006,324.842,272.791,31.8278,0.295,-2.831,86,6212.396197,7,30.25,0.934,sp|P31040|SDHA_HUMAN,PF3D7_1034400,Q8IJ66
17.753,64.611,64.407,4.621,7.122,70.176,122.676,134.971,99.778,69.9,40.16265,53.306,50.94,37.555,34.7155,0.161,-2.851,1453,0,17,39.42,0.962,,PF3D7_1034500,Q8IJ65
149.994,106.343,166.964,12.109,8.078,100.746,175.638,270.153,221.712,222.067,121.3795,19.215,8.724,10.433,62.6145,0.126,-3.087,131,0,2,1.42,0.018,,PF3D7_1034600,Q8IJ64
2.982,105.568,106.769,10.041,2.293,35.113,125.499,162.551,148.212,176.005,77.58185,120.298,124.451,143.21,40.132,0.49,-2.895,9,5618.013483,2,2.41,0.064,sp|P40616|ARL1_HUMAN,PF3D7_1034700,Q8IJ63
31.175,63.935,109.388,3.928,12.658,57.934,63.352,87.023,80.697,56.284,38.1015,142.301,105.832,40.514,37.3737,0.169,-3.102,190,0,3,2.14,0.05,,PF3D7_1034800,A0A143ZYJ4
1577.954,2276.063,1699.298,779.823,378.085,790.466,1333.997,952.326,832.86,495.328,324.64455,268.248,246.398,314.598,210.2657,0.123,-2.954,416,1912.260967,19,19.93,0.847,sp|Q96GW9|SYMM_HUMAN,PF3D7_1034900,Q8IJ60
41.04,37.89,58.024,52.595,50.695,39.043,24.985,38.4,34.607,39.616,26.3133,22.804,37.093,57,27.5993,0.12,-3.08,1403,654.576435,13,5.9,0.289,tr|E7EUH7|E7EUH7_HUMAN,PF3D7_1035000,Q8IJ59
0,0.099,11.879,12.874,3.397,0.951,86.814,215.864,264.163,212.969,100.30695,72.676,56.914,161.064,10.4322,0.925,-2.293,825,0,0,0,0,,PF3D7_1035100,Q8IJ58
0,0.058,8.953,80.338,11.248,2.366,267.659,988.44,1487.631,1540.299,846.6166,5.575,7.308,15.1,23.1502,1,-1.218,3,2393.202051,2,1.89,0.038,sp|Q7Z2K8|GRIN1_HUMAN,PF3D7_1035200,A0A143ZZC7
0,2.785,497.937,71.095,12.87,2.983,55.118,385.784,932.914,1390.878,1108.3691,28.17,24.465,31.101,1.9342,0.996,-1.886,905,0,0,0,0,,PF3D7_1035300,Q8IJ56
0,15.224,69.706,417.924,61.99,35.208,282.074,1075.198,2486.654,5696.49,4303.05645,41.473,8.466,40.125,2.3622,0.321,-2.753,49,0,2,3.82,0.148,,PF3D7_1035400,Q8IJ55
0,13.545,0,467.721,111.055,70.705,90.811,806.702,2676.583,6721.578,4707.309,22.713,1.418,0,1.5958,0.565,-2.477,140,0,4,3.16,0.107,,PF3D7_1035500,Q8IJ54
0,0,20.709,19.133,2.368,1.662,60.236,187.363,267.116,267.993,271.64125,1.611,6.558,0.311,0,0.999,-2.559,134,0,3,20.51,0.857,,PF3D7_1035600,Q8IJ53
0,1.825,96.847,84.802,10.384,3.546,121.741,393.225,830.35,1421.18,807.2957,59.021,33.888,27.767,175.0803,1,-2.342,474,0,8,6.49,0.328,,PF3D7_1035700,Q8IJ52
6.056,14.996,8.597,158.405,552.063,41.707,11.36,23.77,27.412,36.097,54.71415,34.133,7.729,2.618,8.5241,1,-2.143,43,0,4,16.96,0.792,,PF3D7_1035800,Q8IJ50
,,,213.763,27.708,5.673,128.431,545.099,1464.73,2637.918,1514.7012,2.875,2.44,1.57,41.6702,0.732,-3.053,10,0,2,10.36,0.556,,PF3D7_1035900,Q8IJ49
0,0,7.892,55.581,9.653,1.636,32.152,136.934,303.986,761.805,504.80495,10.214,0.902,0.642,0,0.391,-2.514,98,0,3,2.45,0.067,,PF3D7_1036000,Q8IJ48
0,0,0.131,3.86,1.059,0.421,0.812,24.169,25.465,115.262,195.9825,0.588,5.614,0.233,0,1,0.844,402,0,5,4.16,0.169,,PF3D7_1036300,Q8IJ45
22.928,1132.832,1944.348,2.372,0.193,0.032,0,0.694,3.136,8.728,34.1243,0.88,3.092,2.11,0,1,-1.5,37,0,1,1.44,0.019,,PF3D7_1036400,A0A143ZZD7
0,2.444,5.396,50.998,8.751,15.6,24.339,78.674,256.937,710.325,561.8459,8.113,4.465,4.29,0,0.696,-2.608,241,0,1,1.59,0.025,,PF3D7_1036500,Q8IJ43
111.995,127.964,152.046,4.36,15.208,92.55,93.767,83.457,42.966,50.292,37.4801,79.701,139.359,179.573,66.1036,0.135,0,39,0,0,0,0,,PF3D7_1036600,Q8IJ42
166.166,221.878,280.159,5.301,27.555,72.552,37.091,44.489,36.629,33.89,28.897,21.054,21.372,27.112,32.2123,0.926,-2.399,50,2952.39,1,1.81,0.034,sp|O14530|TXND9_HUMAN,PF3D7_1036700,A0A143ZZR4
80.585,419.773,636.772,5.14,3.626,28.247,109.866,108.473,88.104,66.084,38.1467,38.733,111.695,38.252,307.5048,0.992,-2.771,108,3288.163729,13,10.3,0.553,sp|O00400|ACATN_HUMAN,PF3D7_1036800,Q8IJ40
81.524,117.895,115.002,946.046,691.604,477.3,347.724,264.438,320.661,327.318,1061.616,252.76,201.424,155.253,341.8958,0.141,-2.875,607,0,0,0,0,,PF3D7_1036900,A0A143ZYL5
12.16,17.129,31.488,8.381,4.409,36.519,72.321,79.864,59.592,39.304,42.56515,54.382,27.653,22.724,32.0103,1,-2.782,957,395.3231806,36,24.74,0.901,sp|O60673|REV3L_HUMAN,PF3D7_1037000,A0A143ZYZ7
828.259,1201.953,1087.033,22.211,126.429,260.022,193.316,179.196,96.861,96.884,58.76735,42.467,35.17,30.692,30.7502,0.119,-3.01,185,1248.334228,9,17.54,0.804,tr|A0A804F6T5|A0A804F6T5_HUMAN,PF3D7_1037100,Q8IJ37
0,28.664,24.368,2.55,1.042,4.51,8.83,22.301,14.687,19.551,16.61265,63.021,65.313,38.851,74.2466,0.994,-0.579,245,0,15,9.29,0.498,,PF3D7_1037200,A0A144A1X7
1158.953,1024.393,760.74,1070.223,981.223,735.091,481.025,202.493,152.449,123.809,132.46815,129.915,104.775,53.21,66.1226,0.178,-2.537,13,6112.940864,6,7.39,0.387,sp|P12236|ADT3_HUMAN,PF3D7_1037300,Q8IJ34
16.82,36.754,33.552,2.537,9.558,29.176,12.576,17.915,23.748,41.68,24.8406,5.673,9.921,3.313,0.4016,0.156,-3.201,862,0,22,16.41,0.778,,PF3D7_1037400,Q8IJ33
16.004,30.816,25.363,28.108,12.052,42.038,80.867,285.504,356.911,607.168,342.17385,131.104,148.99,96.103,150.5541,0.124,-3.127,43,3822.280677,4,10,0.538,sp|O00429|DNM1L_HUMAN,PF3D7_1037500,Q8IJ32
36.932,46.518,44.002,204.857,218.346,203.384,181.787,132.299,119.026,135.841,105.6849,270.395,325.624,562.75,98.418,0.681,-2.927,103,3521.476975,11,10.65,0.572,sp|P19447|ERCC3_HUMAN,PF3D7_1037600,Q8IJ31
259.408,336.948,387.97,168.539,120.337,51.565,34.322,18.831,12.812,12.844,13.74435,9.855,21.181,11.65,1.145,0.466,-2.772,8,3428.526667,1,1.88,0.037,sp|P84090|ERH_HUMAN,PF3D7_1037700,Q8IJ30
0.239,6.485,14.728,1.733,1.225,2.011,3.114,6.465,7.204,9.574,11.4011,47.539,24.848,9.223,162.0511,0.994,-2.085,311,1779.670551,6,10.15,0.546,sp|Q8IWG1|DNAI3_HUMAN,PF3D7_1037800,Q8IJ29
11.17,37.073,52.209,21.362,13.953,10.339,14.612,16.168,14.371,17.547,13.5921,6.533,6.846,7.936,0.7832,0.123,-3.074,53,0,0,0,0,,PF3D7_1037900,C6S3E3
847.236,681.763,1020.706,1732.461,1320,1248.87,1798.806,2172.272,2088.423,1709.027,1305.21365,182.188,130.637,70.329,69.6794,0.161,-3.19,9,0,2,2.97,0.096,,PF3D7_1038000,A0A143ZXE4
12.469,36.949,59.649,75.733,83.019,73.749,59.538,60.607,45.149,44.32,34.15725,117.198,64.693,32.525,128.8544,0.12,-3.024,498,0,16,8.42,0.449,,PF3D7_1038100,Q8IJ27
19.657,41.115,57.296,49.577,64.993,47.127,31.459,29.236,23.24,21.405,13.54245,35.048,132.356,22.964,120.3449,0.125,0,15,0,0,0,0,,PF3D7_1038200,C6S3E4
16.808,90.948,237.182,0.269,0.651,0.836,1.249,2.832,1.564,3.121,1.2805,8.399,10.803,7.215,157.1033,0.996,-0.712,114,1229.497268,2,4.93,0.222,tr|A0A8I5KW16|A0A8I5KW16_HUMAN,PF3D7_1038300,A0A144A0B2
0,18.744,19.286,0.233,0.141,0.861,2.865,7.204,6.622,4.148,3.0094,163.834,110.988,43.696,65.7737,1,0.25,0,46.01089616,,,,tr|A0A0A0MTP7|A0A0A0MTP7_HUMAN,PF3D7_1038400,
45.415,36.195,58.067,1.083,2.825,12.849,14.816,28.831,18.63,20.492,11.6174,412.766,333.682,150.074,376.6258,1,0.78,104,0,2,5.62,0.27,,PF3D7_1038500,Q8IJ26
0,0.805,3.359,1.913,1.614,0.896,2.73,6.94,9.297,9.434,6.73675,7.009,7.227,15.19,26.4701,0.137,-2.751,234,0,14,8.7,0.465,,PF3D7_1038600,Q8IJ25
22.878,117.34,94.055,28.926,9.37,10.987,9.353,11.793,14.224,16.96,13.3073,6.885,12.73,9.509,1.9979,0.13,-2.943,90,0,7,27.71,0.922,,PF3D7_1038700,A0A143ZY51
19.331,22.641,20.628,186.026,74.682,15.323,17.478,37.242,45.014,44.572,44.34015,17.082,16.957,19.579,2.8192,1,-2.763,430,439.0774973,13,15.26,0.75,sp|Q9UBS3|DNJB9_HUMAN,PF3D7_1038800,Q8IJ23
50.276,44.593,37.698,3.024,7.816,38.086,51.309,75.888,36.396,48.619,24.803,69.771,61.605,26.398,144.1054,0.123,-3.112,37,0,6,19.13,0.835,,PF3D7_1038900,Q8IJ22
18.432,5.115,2.191,378.112,1062.172,787.736,90.196,34.095,43.332,47.168,92.94325,0.317,1.405,0.309,0.3891,0.996,-0.296,645,251.9202629,4,20.25,0.852,tr|C9JME8|C9JME8_HUMAN,PF3D7_1039000,Q8IJ21
,,,,,,,,,,,,,,,1,0.237,,0,,,,,PF3D7_1039100,
,,,,,,,,,,,,,,,0.581,-2.146,,0,,,,,PF3D7_1039200,
,,,,,,,,,,,,,,,1,-0.858,,0,,,,,PF3D7_1039400,
,,,,,,,,,,,,,,,0.965,-2.725,,0,,,,,PF3D7_1039600,
1.53,0,0.664,0,42.786,45.526,0.742,2.225,1.678,3.229,4.19305,0,0.444,0,0,0.802,-2.78,,0,3,1.72,0.03,,PF3D7_1039700,Q8IJ11
,,,0.137,0,0,0,0,0,0,0,0,0,0.586,0,0.795,-2.707,,0,3,11.16,0.598,,PF3D7_1039800,O97474
,,,0.717,0.251,0,0,0,0,0.17,0,0,0,0,0,0.149,-2.751,,0,2,1.5,0.021,,PF3D7_1039900,Q8IJ10
,,,0.278,0,0.336,0,0.105,0.089,0.596,0.98125,0,0.397,0,0,1,1.967,,0,3,1.72,0.031,,PF3D7_1040000,Q8IJ09
,,,1.266,0.918,0.328,0.097,0.219,0.507,1.474,0.977,0,0,0.431,0,0.976,-2.193,,0,0,0,0,,PF3D7_1040100,Q8IJ08
,,,0.962,89.219,129.138,7.211,5.059,4.247,4.248,4.06285,0,0,0,42.4037,0.26,-2.605,,0,1,0.91,0.004,,PF3D7_1040200,Q8IJ07
,,,3.781,30.847,24.974,0.959,0.812,1.392,1.002,1.6766,0,0,0,0,0.295,-2.484,,0,0,0,0,,PF3D7_1040300,Q8IJ06
,,,0.496,2.07,1.685,0.146,1.06,0.222,0.777,0.8203,1.055,0.388,4.339,0,1,-1.715,,0,0,0,0,,PF3D7_1040400,Q8IJ05
,,,0.148,11.035,13.573,0.416,1.451,2.471,0.823,2.44915,0,0,0,0,1,-0.715,,0,2,3.23,0.112,,PF3D7_1040500,Q8IJ04
,,,0.071,0.838,0.674,0.164,0.569,0.35,0.99,0.48515,0,0,2.257,0,1,-1.511,,0,1,0.89,0.004,,PF3D7_1040600,A0A143ZXG5
,,,0.07,0.12,0.81,0.178,0.094,2.187,1.279,3.17,0,0,0.405,1.4521,0.394,-2.695,,0,1,2.87,0.091,,PF3D7_1040700,Q8IJ02
,,,0,0.321,0.538,0,0.117,0.187,0.733,0.5638,0,0.333,0,0,1,-1.55,,0,0,0,0,,PF3D7_1040800,Q8IJ01
,,,0.074,5.346,3.008,0.395,0.401,0.362,0.343,0.985,0,2.431,0.409,0,0.659,-2.613,,0,0,0,0,,PF3D7_1040900,Q8IJ00
,,,2.167,1.516,1.1,0.081,0.364,0.903,1.089,1.41225,0,0.276,0,0,1,-2.127,,0,0,0,0,,PF3D7_1041000,Q8IIZ9
,,,0.764,0.333,0.159,0.161,0.766,0.868,0.241,0,0,0.395,2.66,4.8461,1,-1.565,,0,0,0,0,,PF3D7_1041100,Q8IIZ8
0,0,3.3,0.724,7.112,8.923,0.402,2.08,2.796,4.686,3.54475,3.495,0,0.337,45.3985,0.203,-2.73,,0,0,0,0,,PF3D7_1041200,Q8IIZ7
0,0.055,0.576,2.969,5.946,7.077,5.517,9.037,10.134,11.922,20.96245,7.659,1.201,0,0,,,,0,26,19.26,0.837,,PF3D7_1041300,Q8IIZ6
0,0,0.565,0.134,0.059,0.029,0.039,0.236,0.247,0.207,0.47555,40.861,25.379,11.883,5.1385,1,-1.565,,0,22,10.97,0.588,,PF3D7_1100100,Q8IIZ5
0,0,0.596,0.02,0.008,0.053,0.051,0.047,0.085,0.062,0.03745,6.656,5.116,3.564,52.1001,1,-2.315,,143.6225785,,,,sp|Q96NY7|CLIC6_HUMAN,PF3D7_1100200,
,,,10.078,5.07,2.874,0,0.483,0.316,0.302,1.6616,0,9.461,0,0,0.601,-2.385,,0,0,0,0,,PF3D7_1100300,Q8IIZ3
,,,0.232,5.611,11.057,0.526,0.09,0,0.356,0.86175,0,0,0,0,0.916,-1.162,,0,2,2.54,0.072,,PF3D7_1100400,Q8IIZ2
,,,0.072,10.31,6.564,0.935,1.621,0.637,0.369,0.67335,0.85,0,0,0,0.12,-3.412,,0,1,3.87,0.151,,PF3D7_1100500,Q8IIZ1
,,,,,,,,,,,,,,,0.722,-3.087,,0,,,,,PF3D7_1100600,
,,,,,,,,,,,,,,,0.941,0,,0,,,,,PF3D7_1100700,
0,0,0,1.966,115.699,164.69,9.028,6.384,5.734,5.429,6.104,19.92,25.587,11.916,437.3937,0.484,-2.64,,0,3,3.57,0.132,,PF3D7_1100800,Q8IIY8
,,,,,,,,,,,,,,,0.119,-3.205,,0,,,,,PF3D7_1100900,
,,,,,,,,,,,,,,,0.88,-2.258,,0,,,,,PF3D7_1101000,
0,0,3.422,8.569,141.727,42.957,6.025,29.409,19.968,30.771,14.64735,0,14.152,4.859,134.4718,0.168,-2.894,,0,0,0,0,,PF3D7_1101100,Q8IIY5
,,,1.099,9.789,3.454,0.145,3.218,1.082,3.526,0.7665,0,0,2.164,0,0.879,-2.031,,0,1,6.01,0.296,,PF3D7_1101200,Q8IIY4
0,0,0,0.361,41.414,43.557,1.82,6.526,4.301,7.204,6.99055,0,0,2.561,0,0.543,-2.706,,0,2,2.5,0.069,,PF3D7_1101300,Q8IIY3
,,,,,,,,,,,,,,,0.5,-2.421,,0,,,,,PF3D7_1101400,
,,,0.98,0,0.084,0,0,0.258,0.093,0,0,0,2.815,0,0.149,-2.738,,0,2,4.44,0.188,,PF3D7_1101500,Q8IIY2
,,,0.58,0.101,0.362,0,0,0,0,0,0,0,0,0,0.795,-2.761,,0,3,11.16,0.598,,PF3D7_1101600,O97474
,,,1.448,89.479,71.616,3.468,5.85,1.566,3.242,6.5402,0,0,0,0,0.643,-2.954,,0,1,1.74,0.031,,PF3D7_1101700,Q8IIY1
,,,0.578,0.186,0,0,0.253,0,0,0,0.707,0,0,0,0.127,-3.027,,0,8,14.06,0.709,,PF3D7_1101800,Q8I0Q0
,,,,,,,,,,,,,,,0.99,0,,0,,,,,PF3D7_1101900,
,,,,,,,,,,,,,,,0.581,0,,0,,,,,PF3D7_1102100,
0,3.192,0.815,0.353,0.169,0.06,0.164,0.965,1.837,3.923,4.33745,0.319,1.436,0.967,1.0176,1,-0.651,,583.034629,9,9.38,0.504,sp|P31689|DNJA1_HUMAN,PF3D7_1102200,Q8IIX8
0,7.01,44.387,55.462,55.445,10.04,12.152,53.528,74.837,61.409,79.89615,17.289,32.995,26.233,0,1,-1.745,144,0,0,0,0,,PF3D7_1102300,Q8IIX7
50.116,48.298,36.571,44.835,94.668,87.765,68.494,74.704,69.678,100.237,71.6571,49.272,73.78,120.957,111.0749,0.997,-0.546,409,621.2107576,13,9.59,0.516,sp|Q9HAB8|PPCS_HUMAN,PF3D7_1102400,Q8IIX6
3.963,33.874,24.782,44.38,48.985,69.136,71.35,35.485,47.927,37.361,33.49655,198.87,59.36,12.435,47.5059,0.234,-2.787,425,0,6,4.45,0.189,,PF3D7_1102500,Q8IIX5
0,1.93,12.25,32.676,5.919,13.616,18.71,11.364,25.241,36.335,143.0747,0.313,0.977,28.989,0,0.399,-2.549,173,0,7,21.17,0.866,,PF3D7_1102600,Q8IIX4
9.958,2.308,18.835,1997.974,963.603,70.743,14.019,59.764,160.088,1147.324,2017.20695,2.423,25.799,46.059,1.5767,1,0,49,0,0,0,0,,PF3D7_1102700,Q7KQK8
3.819,3.636,5.125,19958.614,4768.933,363.316,89.136,453.626,999.191,9686.452,14643.8793,18.404,3.532,14.823,2.6847,0.128,-3.558,28,0,0,0,0,,PF3D7_1102800,Q8IIX3
1.153,76.595,56.743,304.71,33.037,8.601,4.755,2.701,4.186,38.785,95.2542,0,2.575,2.497,0,0.119,0,136,0,2,7.83,0.415,,PF3D7_1102900,Q8IIX2
3894.713,5291.065,7147.976,61.393,34.148,33.2,25.049,27.34,17.366,18.436,27.5921,58.994,56.435,28.424,384.1688,0.91,0,207,0,0,0,0,,PF3D7_1103000,Q8IIX1
2221.176,1629.757,1856.8,2997.676,4493.416,3872.857,2465.382,1558.932,1028.627,690.927,655.30875,58.652,115.636,95.395,137.9957,0.165,-3.15,12,2203.4,0,0,0,sp|P05386|RLA1_HUMAN,PF3D7_1103100,Q8IIX0
,,,,,,,,,,,,,,,,,11,0,,,,,PF3D7_1103300,
96.676,58.308,74.947,9.388,35.65,123.81,147.097,104.288,84.047,53.198,37.0504,72.42,66.335,73.547,128.9673,0.205,-2.678,345,0,9,11.12,0.596,,PF3D7_1103400,Q8IIW9
0,1.352,3.348,0.701,0.671,0.752,1.96,8.379,7.268,7.469,7.10355,352.324,573.856,771.853,241.534,0.999,-1.039,199,0,5,5.62,0.27,,PF3D7_1103500,Q8IIW8
17.402,250.38,223.506,63.465,93.085,83.039,69.807,45.269,32.261,28.906,20.6962,47.235,23.056,50.979,5.673,0.282,-2.74,78,1082.153707,7,13.45,0.686,tr|A0A1B0GVS3|A0A1B0GVS3_HUMAN,PF3D7_1103600,Q8IIW6
213.83,403.655,358.821,268.929,279.312,398.905,421.241,311.27,214.761,168.132,136.83585,192.735,127.425,175.124,537.981,0.121,-2.886,32,2897.976735,2,1.82,0.035,sp|P67870|CSK2B_HUMAN,PF3D7_1103700,Q8IIW5
108.344,177.43,104.772,18.725,80.553,221.044,217.374,280.5,339.729,201.311,248.11095,339.378,161.562,104.683,404.9517,1,-0.505,1647,599.2325126,,,,sp|A5YKK6|CNOT1_HUMAN,PF3D7_1103800,
,,,74.942,83.146,62.564,51.369,38.612,37.181,36.986,34.28275,60.986,102.22,107.141,0,0.998,-1.755,37,0,0,0,0,,PF3D7_1103900,Q8IIW3
141.81,155.844,159.264,218.074,278.865,223.828,210.851,128.366,107.651,85.377,74.01725,95.262,143.267,125.745,715.719,0.13,-2.954,235,3595.53451,4,3.47,0.126,sp|Q9NSD9|SYFB_HUMAN,PF3D7_1104000,Q8IIW2
1.916,36.412,91.58,190.338,146.523,112.2,106.928,95.16,83.578,110.846,108.89215,85.701,56.239,29.288,34.1249,0.643,-2.567,99,0,1,1.23,0.011,,PF3D7_1104100,Q8IIW1
140.498,345.538,333.03,217.031,253.495,150.219,206.421,241.979,201.831,148.317,202.7292,111.734,113.088,91.967,104.2055,0.126,-2.968,480,2187.958415,15,21.12,0.866,sp|O60264|SMCA5_HUMAN,PF3D7_1104200,Q8IIW0
31.529,47.226,62.671,5.153,11.014,59.991,135.492,87.233,69.057,39.818,26.71245,172.306,199.227,377.319,259.2577,0.129,-2.949,882,0,12,21.54,0.871,,PF3D7_1104300,Q8IIV9
522.719,571.439,642.534,171.902,239.283,174.83,342.796,226.384,184.57,109.054,79.02145,103.256,168.02,178.427,330.358,0.136,-3.098,67,0,3,1.86,0.037,,PF3D7_1104400,Q8IIV8
0,5.161,7.165,1.41,0.227,1.56,5.156,35.46,20.037,32.304,19.7206,56.356,39.245,33.297,153.1562,1,-2.578,318,900.6110248,6,27.8,0.922,sp|Q8TC44|POC1B_HUMAN,PF3D7_1104500,Q8IIV7
0,7.352,13.703,2.666,4.514,2.923,8.274,51.472,24.512,30.113,15.2413,355.782,573.547,485.805,827.3386,1,-1.322,526,466.5592535,7,21.62,0.872,sp|Q5TD94|RSH4A_HUMAN,PF3D7_1104600,Q8IIV6
109.894,147.28,115.291,101.8,294.2,318.152,290.756,214.389,133.736,102.604,66.68095,183.41,207.546,198.982,355.4264,0.279,-3.238,37,3333.358065,1,1.53,0.023,sp|Q9Y535|RPC8_HUMAN,PF3D7_1104700,Q8IIV5
4.222,36.167,41.154,42.217,184.945,207.888,173.143,104.322,50.291,52.29,37.85365,41.62,57.778,51.563,255.5877,0.186,-2.767,45,0,10,50.01,0.98,,PF3D7_1104800,Q8IIV4
0.963,6.689,4.117,31.861,7.067,8.97,17.518,137.475,364.157,516.228,483.32345,49.656,43.625,26.774,57.462,1,0.473,855,240.7438272,14,8.04,0.427,sp|Q8IWQ3|BRSK2_HUMAN,PF3D7_1104900,Q8IIV3
1403.371,1576.876,2279.437,453.223,306.24,214.33,490.481,1759.117,1219.698,1299.722,981.08235,512.602,466.443,377.381,657.1459,0.261,-3.385,1,9223.3,0,0,0,sp|P62805|H4_HUMAN,PF3D7_1105000,Q8IIV2
3410.978,3944.492,5078.394,622.464,619.072,1143.081,3124.785,11104.523,11837.375,6958.89,9234.83965,382.765,723.364,779.461,373.067,,,4,6666.65812,0,0,0,sp|Q96A08|H2B1A_HUMAN,PF3D7_1105100,Q8IIV1
20.09,45.308,52.936,2.266,1.329,12.237,25.237,53.504,23.805,46.329,46.33595,77.495,52.431,43.615,168.0068,0.995,-1.389,237,2397.418575,2,2.76,0.084,sp|Q9P2S5|WRP73_HUMAN,PF3D7_1105200,Q8IIV0
0,8.525,5.539,26.86,23.409,55.858,105.042,148.463,174.848,208.017,122.51675,29.303,34.128,29.432,454.7851,0.219,-2.787,332,0,17,22.47,0.881,,PF3D7_1105300,Q8IIU9
563.52,529.604,519.767,1253.116,1848.35,1801.037,1347.937,598.787,423.66,279.989,280.53975,329.106,273.402,154.244,165.5485,0.129,-2.943,19,5862.036782,3,3.79,0.146,sp|P62701|RS4X_HUMAN,PF3D7_1105400,Q8IIU8
139.823,130.405,218.414,133.085,113.495,160.765,268.088,305.133,187.315,273.843,377.73045,205.37,121.732,154.518,87.7243,0.16,-3.291,41,2865.493567,3,20.74,0.861,sp|P41208|CETN2_HUMAN,PF3D7_1105500,Q8I714
43.836,114.885,54.054,636.86,592.119,355.413,202.116,203.052,253.758,759.698,1534.66175,106.708,92.674,112.142,171.9528,0.12,-3.132,536,0,12,59.53,0.987,,PF3D7_1105600,Q8IIU7
136.232,325.625,191.628,260.482,183.206,214.667,214.041,295.002,229.055,261.137,402.6813,380.328,246.111,242.29,120.5584,0.164,-2.833,137,6403.203162,6,25.2,0.904,sp|Q9Y3I0|RTCB_HUMAN,PF3D7_1105700,A0A143ZZZ9
91.663,160.046,184.645,156.75,256.148,413.551,321.7,339.327,283.067,349.92,284.9889,61.679,66.319,50.663,99.4015,0.121,-2.751,21,0,4,10.59,0.569,,PF3D7_1105800,Q8IIU5
0,25.27,18.201,93.554,114.725,113.931,104.327,100.418,66.471,85.604,91.0997,783.204,1361.943,1828.953,600.1865,0.363,-2.731,56,0,1,4.24,0.173,,PF3D7_1105900,Q8IIU4
187.221,227.698,195.795,264.039,364.459,400.251,257.174,144.783,139.184,103.663,94.3534,54.801,45.309,55.091,1.4031,0.119,-3.016,60,5073.717895,6,21.19,0.867,sp|Q9Y265|RUVB1_HUMAN,PF3D7_1106000,Q8IIU3
2.43,23.416,34.245,19.883,37.716,74.485,156.39,203.426,143.74,87.978,59.11825,135.796,220.341,71.104,39.7589,0.169,0,76,0,2,8.54,0.456,,PF3D7_1106100,Q8IIU2
60.536,87.784,128.902,3.263,15.127,48.407,72.429,64.189,44.234,31.222,22.699,118.428,81.837,61.856,144.0111,0.153,-3.243,333,0,14,6.91,0.356,,PF3D7_1106200,Q8IIU1
50.164,122.278,137.825,13.942,71.2,221.44,363.5,422.185,337.064,230.303,161.46075,159.617,128.5,85.097,174.169,0.222,-2.887,244,1255.108322,15,14.3,0.718,sp|Q8IZH2|XRN1_HUMAN,PF3D7_1106300,A0A143ZZN7
554.657,399.854,348.146,15.362,27.028,92.937,146.953,164.465,113.996,120.983,84.4683,183.82,127.811,92.34,280.5756,0.219,-2.776,31,0,1,2.34,0.061,,PF3D7_1106400,Q8IIT9
16.498,39.592,53.435,30.449,72.246,89.485,97.242,103.602,88.422,43.091,31.5152,75.206,32.13,12.105,59.7827,0.124,-3.079,414,0,33,59.82,0.987,,PF3D7_1106500,Q8IIT8
53.702,69.891,83.981,9.482,29.104,83.036,75.266,71.374,56.821,35.647,23.6017,39.211,44.418,25.958,64.8599,0.13,-2.958,609,251.3318355,15,7.53,0.396,tr|H0Y400|H0Y400_HUMAN,PF3D7_1106600,Q8IIT7
59.377,88.603,102.112,73.143,96.11,119.775,138.856,132.898,116.153,87.316,69.7241,49.327,77.676,48.366,170.6033,1,-1.732,393,917.9748047,10,11.95,0.632,tr|A0A6Q8PGT6|A0A6Q8PGT6_HUMAN,PF3D7_1106700,Q8IIT6
57.626,24.818,26.458,20.876,37.345,77.944,86.777,116.523,126.213,76.931,73.57505,68.672,93.42,111.467,69.2029,1,-1.998,1168,246.5028648,16,12.83,0.664,tr|A0A8I5KWF7|A0A8I5KWF7_HUMAN,PF3D7_1106800,Q8IIT5
29.059,15.105,93.021,29.457,55.394,108.709,112.601,100.123,100.823,64.79,54.0893,24.816,54.182,47.264,0,0.132,-2.926,59,0,0,0,0,,PF3D7_1106900,Q8IIT4
47.304,164.094,136.047,61.745,102.997,137.366,166.373,139.7,111.574,74.398,52.1115,24.044,30.946,7.213,0,0.808,-2.083,49,3730.133333,0,0,0,sp|Q9Y4Z0|LSM4_HUMAN,PF3D7_1107000,Q8IIT3
0,6.562,16.208,13.6,4.763,18.21,142.38,297.565,292.817,213.993,186.6557,297.598,233.542,169.919,134.9996,1,-1.612,307,544.2168367,2,3.17,0.108,tr|D6R9P3|D6R9P3_HUMAN,PF3D7_1107100,Q8IIT2
98.11,106.831,105.268,65.61,99.264,138.245,152.39,152.783,160.685,78.838,69.36655,166.087,113.759,86.384,84.922,0.399,-2.629,463,1248.273492,9,8.17,0.435,sp|P86790|CCZ1B_HUMAN,PF3D7_1107200,Q8IIT1
123.71,104.56,134.639,498.787,436.233,368.583,371.079,359.808,398.612,251.998,429.3605,313.663,236.922,126.089,542.9125,1,-2.463,1915,269.9444211,,,,tr|H0YCH5|H0YCH5_HUMAN,PF3D7_1107300,
