Gene,LD4_1,LD4_2,LD4_3,LD5_1,LD5_2,LD5_3,LD6_1,LD6_2,LD6_3,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_1018900,0.0,9.0,5.0,22.0,45.0,119.0,120.0,3913.0,271.0,223.0,188.0,427.0,76.0,146.0,128.0,183.0,141.0,361.0,158.0,232.0,253.0,58.0,177.0,156.0,210.0,139.0,234.0,237.0,88.0,199.0,280.0,86.0,192.0,183.0,233.0,234.0,283.0,128.0,46.0,247.0,247.0,323.0,89.0,124.0,50.0,216.0,245.0,50.0,1.0
PF3D7_1019000,63.0,136.0,4.0,216.0,587.0,1218.0,3899.0,22490.0,4742.0,8472.0,8900.0,8342.0,9122.0,9242.0,8351.0,9336.0,8297.0,8010.0,5159.0,7079.0,8028.0,4020.0,11308.0,7463.0,6975.0,4856.0,5309.0,11574.0,7166.0,12204.0,12475.0,8230.0,12097.0,305.0,779.0,1573.0,1388.0,471.0,101.0,768.0,752.0,1001.0,693.0,20.0,143.0,576.0,548.0,1174.0,0.0
PF3D7_1019100,0.0,0.0,0.0,0.0,1.0,109.0,216.0,2545.0,216.0,3122.0,5502.0,2614.0,154.0,44.0,54.0,2499.0,5337.0,4605.0,70.0,786.0,1924.0,264.0,6410.0,1678.0,13.0,17.0,33.0,6086.0,6228.0,6260.0,290.0,125.0,255.0,359.0,44.0,92.0,61.0,5.0,40.0,411.0,438.0,20.0,69.0,0.0,78.0,507.0,480.0,286.0,46.0
PF3D7_1019200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,15.0,5.0,0.0,1.0,13.0,50.0,103.0,0.0,2.0,11.0,5.0,29.0,21.0,0.0,0.0,0.0,69.0,9.0,20.0,3.0,1.0,0.0,69.0,8.0,0.0,20.0,0.0,6.0,50.0,66.0,0.0,0.0,0.0,29.0,93.0,93.0,2.0,0.0
PF3D7_1019300,1.0,46.0,0.0,57.0,170.0,720.0,1548.0,8348.0,2387.0,598.0,1742.0,458.0,42.0,61.0,80.0,520.0,1663.0,1974.0,459.0,1184.0,1344.0,73.0,1170.0,774.0,58.0,98.0,225.0,1509.0,1579.0,2065.0,411.0,35.0,212.0,926.0,204.0,514.0,640.0,107.0,233.0,1371.0,1347.0,370.0,825.0,124.0,307.0,1416.0,1229.0,1068.0,1.0
PF3D7_1019400,36.0,371.0,2.0,453.0,860.0,781.0,4622.0,43705.0,3382.0,3064.0,2249.0,2666.0,10798.0,15680.0,15354.0,1478.0,1124.0,2457.0,4895.0,5025.0,6014.0,730.0,1118.0,1130.0,13390.0,7559.0,6868.0,2450.0,2995.0,1193.0,6235.0,8725.0,10923.0,237.0,269.0,260.0,308.0,206.0,45.0,341.0,271.0,72.0,396.0,62.0,37.0,281.0,245.0,204.0,0.0
PF3D7_1019500,1.0,81.0,0.0,125.0,325.0,775.0,1254.0,5001.0,1945.0,8021.0,6201.0,8395.0,81.0,145.0,278.0,3319.0,5853.0,8411.0,3074.0,5778.0,8716.0,211.0,4725.0,2192.0,528.0,1643.0,2316.0,6944.0,5162.0,4435.0,437.0,133.0,464.0,691.0,589.0,320.0,737.0,252.0,98.0,586.0,910.0,976.0,794.0,131.0,221.0,683.0,641.0,1102.0,41.0
PF3D7_1019600,0.0,26.0,0.0,17.0,52.0,173.0,293.0,1108.0,212.0,1684.0,2252.0,2077.0,25.0,17.0,56.0,1456.0,2273.0,3363.0,286.0,787.0,1840.0,174.0,1821.0,789.0,41.0,147.0,208.0,3197.0,1983.0,2093.0,171.0,38.0,127.0,424.0,76.0,210.0,282.0,30.0,70.0,510.0,428.0,42.0,201.0,58.0,83.0,809.0,667.0,310.0,0.0
PF3D7_1019700,8.0,60.0,0.0,30.0,22.0,268.0,481.0,6229.0,647.0,1438.0,1826.0,1480.0,48.0,125.0,136.0,786.0,744.0,1767.0,546.0,1305.0,2199.0,65.0,713.0,555.0,73.0,273.0,509.0,2046.0,1352.0,2398.0,101.0,42.0,185.0,154.0,101.0,86.0,137.0,23.0,20.0,107.0,178.0,46.0,132.0,36.0,15.0,143.0,99.0,134.0,0.0
PF3D7_1019800,5.0,32.0,1.0,40.0,45.0,118.0,135.0,3703.0,444.0,1632.0,2537.0,2879.0,22.0,609.0,537.0,1291.0,1611.0,2419.0,826.0,1592.0,1649.0,133.0,1942.0,930.0,1143.0,1311.0,1740.0,2227.0,4277.0,2431.0,129.0,25.0,160.0,53.0,39.0,47.0,56.0,4.0,11.0,25.0,49.0,7.0,83.0,0.0,12.0,22.0,11.0,74.0,0.0
PF3D7_1019900,2.0,11.0,5.0,76.0,43.0,194.0,398.0,1589.0,536.0,511.0,576.0,395.0,25.0,151.0,169.0,1394.0,1345.0,841.0,146.0,233.0,410.0,143.0,720.0,462.0,199.0,151.0,175.0,1660.0,184.0,465.0,108.0,30.0,97.0,148.0,43.0,111.0,38.0,88.0,15.0,187.0,96.0,80.0,121.0,4.0,18.0,112.0,122.0,2.0,10.0
PF3D7_1020000,3.0,254.0,8.0,165.0,416.0,1190.0,834.0,2011.0,1716.0,1695.0,1688.0,3358.0,2379.0,3120.0,3160.0,1523.0,2605.0,2909.0,1726.0,2270.0,2045.0,363.0,3685.0,1339.0,3104.0,2221.0,2171.0,1640.0,3258.0,1779.0,1970.0,1867.0,2653.0,532.0,333.0,840.0,860.0,1128.0,73.0,405.0,335.0,105.0,950.0,30.0,69.0,356.0,303.0,869.0,0.0
PF3D7_1020100,0.0,1.0,0.0,1.0,1.0,1.0,13.0,32.0,0.0,62.0,152.0,71.0,2.0,1.0,16.0,343.0,482.0,250.0,0.0,11.0,18.0,20.0,413.0,213.0,8.0,4.0,1.0,350.0,100.0,135.0,37.0,7.0,21.0,101.0,73.0,39.0,136.0,25.0,4.0,90.0,70.0,28.0,124.0,24.0,10.0,98.0,90.0,6.0,32.0
PF3D7_1020200,0.0,20.0,0.0,7.0,15.0,39.0,131.0,417.0,68.0,431.0,574.0,569.0,6.0,3.0,2.0,370.0,243.0,414.0,126.0,198.0,235.0,28.0,277.0,167.0,4.0,26.0,47.0,625.0,438.0,452.0,14.0,6.0,20.0,841.0,72.0,48.0,96.0,10.0,87.0,1039.0,979.0,158.0,42.0,48.0,89.0,1359.0,1080.0,308.0,0.0
PF3D7_1020300,0.0,3.0,0.0,16.0,8.0,19.0,37.0,103.0,33.0,652.0,767.0,830.0,27.0,25.0,24.0,652.0,732.0,1033.0,18.0,190.0,299.0,74.0,773.0,425.0,9.0,6.0,17.0,1109.0,508.0,756.0,126.0,173.0,104.0,477.0,46.0,113.0,462.0,33.0,127.0,514.0,645.0,70.0,285.0,95.0,107.0,690.0,453.0,184.0,0.0
PF3D7_1020400,16.0,26.0,0.0,51.0,164.0,325.0,530.0,1599.0,789.0,387.0,361.0,951.0,1384.0,1439.0,1366.0,199.0,254.0,649.0,436.0,629.0,550.0,79.0,286.0,215.0,933.0,603.0,704.0,261.0,731.0,357.0,1422.0,1236.0,1783.0,190.0,35.0,105.0,172.0,10.0,44.0,158.0,187.0,96.0,51.0,4.0,37.0,163.0,212.0,3.0,1.0
PF3D7_1020500,0.0,28.0,0.0,39.0,36.0,326.0,283.0,1602.0,752.0,204.0,422.0,486.0,198.0,202.0,184.0,63.0,108.0,291.0,194.0,246.0,239.0,16.0,109.0,101.0,194.0,109.0,181.0,160.0,673.0,358.0,205.0,200.0,288.0,12.0,2.0,17.0,40.0,0.0,8.0,16.0,30.0,1.0,14.0,0.0,7.0,16.0,17.0,2.0,0.0
PF3D7_1020600,4.0,65.0,0.0,13.0,60.0,144.0,98.0,4228.0,714.0,1067.0,891.0,2376.0,424.0,644.0,492.0,274.0,354.0,1222.0,901.0,1056.0,1085.0,86.0,347.0,233.0,717.0,623.0,963.0,516.0,1038.0,1379.0,463.0,313.0,547.0,60.0,5.0,298.0,120.0,8.0,28.0,129.0,100.0,4.0,307.0,3.0,19.0,93.0,77.0,303.0,1.0
PF3D7_1020700,22.0,98.0,0.0,111.0,295.0,720.0,491.0,10890.0,3064.0,337.0,384.0,966.0,3331.0,4522.0,3991.0,397.0,225.0,718.0,919.0,1087.0,920.0,503.0,589.0,511.0,2826.0,1786.0,2013.0,245.0,819.0,488.0,5213.0,2707.0,4324.0,75.0,54.0,128.0,220.0,18.0,41.0,97.0,183.0,32.0,77.0,3.0,39.0,117.0,87.0,6.0,62.0
PF3D7_1020800,123.0,208.0,44.0,707.0,1871.0,4302.0,6424.0,23719.0,14077.0,269.0,753.0,613.0,176.0,307.0,211.0,324.0,412.0,805.0,216.0,653.0,251.0,149.0,660.0,652.0,222.0,196.0,222.0,347.0,1612.0,380.0,713.0,66.0,433.0,1676.0,3582.0,433.0,1181.0,635.0,211.0,1241.0,2198.0,4182.0,867.0,200.0,184.0,820.0,764.0,413.0,92.0
PF3D7_1020900,6.0,460.0,46.0,754.0,1208.0,2267.0,6300.0,35253.0,12663.0,4280.0,3481.0,2800.0,2266.0,2643.0,2681.0,2400.0,2426.0,3999.0,2196.0,3714.0,5176.0,349.0,1467.0,1062.0,2221.0,1735.0,1839.0,5334.0,3342.0,2119.0,1614.0,1373.0,2505.0,345.0,565.0,306.0,294.0,97.0,37.0,340.0,338.0,605.0,271.0,62.0,49.0,239.0,230.0,50.0,22.0
PF3D7_1021000,16.0,11.0,0.0,41.0,192.0,270.0,1142.0,8756.0,1826.0,1006.0,1031.0,1215.0,45.0,192.0,233.0,478.0,483.0,999.0,884.0,1374.0,1380.0,123.0,472.0,476.0,696.0,601.0,703.0,713.0,1389.0,490.0,159.0,24.0,98.0,304.0,109.0,179.0,214.0,243.0,16.0,213.0,174.0,92.0,124.0,59.0,24.0,215.0,160.0,18.0,0.0
PF3D7_1021100,0.0,45.0,0.0,101.0,244.0,462.0,918.0,11630.0,1326.0,718.0,567.0,1063.0,1165.0,856.0,841.0,390.0,418.0,1254.0,474.0,900.0,1195.0,300.0,486.0,360.0,417.0,629.0,767.0,748.0,555.0,586.0,1966.0,1409.0,1683.0,16.0,3.0,62.0,32.0,128.0,7.0,20.0,24.0,34.0,66.0,0.0,11.0,22.0,10.0,2.0,0.0
PF3D7_1021200,0.0,45.0,0.0,45.0,43.0,364.0,465.0,9120.0,829.0,1531.0,2075.0,1259.0,43.0,123.0,149.0,707.0,634.0,1109.0,1189.0,1777.0,2096.0,90.0,660.0,429.0,626.0,688.0,915.0,1606.0,1996.0,1213.0,111.0,26.0,123.0,414.0,134.0,720.0,351.0,12.0,39.0,288.0,428.0,10.0,965.0,1.0,48.0,264.0,263.0,937.0,11.0
PF3D7_1021300,0.0,29.0,0.0,21.0,31.0,77.0,257.0,3507.0,306.0,1206.0,672.0,1064.0,31.0,22.0,24.0,295.0,285.0,898.0,701.0,1329.0,1947.0,25.0,207.0,227.0,20.0,176.0,299.0,1013.0,577.0,472.0,54.0,20.0,91.0,80.0,144.0,153.0,72.0,169.0,1.0,82.0,37.0,206.0,81.0,43.0,18.0,56.0,35.0,76.0,36.0
PF3D7_1021400,2.0,112.0,0.0,147.0,689.0,886.0,966.0,17430.0,6257.0,1916.0,2418.0,1897.0,2187.0,1950.0,2064.0,741.0,959.0,2040.0,1486.0,2698.0,3382.0,141.0,851.0,748.0,1216.0,1162.0,1384.0,2096.0,2806.0,966.0,1795.0,1934.0,2848.0,216.0,162.0,265.0,325.0,147.0,64.0,299.0,254.0,306.0,308.0,435.0,289.0,153.0,193.0,87.0,226.0
PF3D7_1021500,16.0,40.0,0.0,48.0,201.0,347.0,817.0,5787.0,1175.0,439.0,376.0,695.0,1578.0,1617.0,1501.0,310.0,239.0,730.0,407.0,597.0,632.0,133.0,415.0,382.0,894.0,691.0,884.0,428.0,607.0,463.0,1542.0,1364.0,1936.0,44.0,46.0,8.0,35.0,1.0,20.0,26.0,43.0,31.0,8.0,0.0,2.0,32.0,40.0,39.0,0.0
PF3D7_1021600,4.0,3.0,3.0,59.0,264.0,407.0,858.0,6855.0,2062.0,1103.0,790.0,1278.0,725.0,875.0,1082.0,606.0,526.0,1311.0,1346.0,1935.0,2129.0,206.0,508.0,669.0,1141.0,1288.0,1344.0,942.0,824.0,733.0,509.0,589.0,828.0,542.0,565.0,1095.0,2128.0,502.0,100.0,751.0,818.0,516.0,706.0,28.0,142.0,827.0,630.0,629.0,36.0
PF3D7_1021700,77.0,301.0,0.0,210.0,400.0,891.0,2650.0,16287.0,4026.0,5760.0,8264.0,6129.0,3301.0,11533.0,7379.0,20256.0,17554.0,11214.0,2566.0,3770.0,4294.0,4846.0,17278.0,10341.0,4950.0,3452.0,4334.0,17636.0,5437.0,16645.0,2844.0,1550.0,2751.0,101.0,96.0,459.0,568.0,70.0,9.0,290.0,193.0,76.0,388.0,1.0,9.0,238.0,221.0,540.0,40.0
PF3D7_1021800,5.0,68.0,25.0,124.0,351.0,836.0,2585.0,17027.0,4013.0,17692.0,19741.0,12919.0,243.0,309.0,627.0,15277.0,18602.0,18399.0,3425.0,7050.0,13397.0,1954.0,20912.0,7628.0,1125.0,1829.0,2290.0,29403.0,12495.0,26541.0,1518.0,353.0,957.0,811.0,488.0,2204.0,2774.0,169.0,154.0,1253.0,1004.0,193.0,1259.0,146.0,219.0,970.0,864.0,1087.0,60.0
PF3D7_1021900,94.0,429.0,30.0,517.0,1305.0,2965.0,10917.0,30281.0,6934.0,7669.0,11285.0,8507.0,222.0,3787.0,3120.0,2795.0,4377.0,10796.0,8613.0,9346.0,14192.0,367.0,4156.0,2896.0,5230.0,5856.0,9694.0,7879.0,14913.0,15390.0,751.0,137.0,851.0,678.0,369.0,753.0,1532.0,45.0,8.0,865.0,1526.0,263.0,553.0,239.0,26.0,779.0,800.0,326.0,60.0
PF3D7_1022000,5.0,378.0,23.0,494.0,1217.0,3245.0,2574.0,34321.0,8757.0,1047.0,862.0,2219.0,2091.0,3419.0,3127.0,443.0,796.0,1606.0,1589.0,2009.0,2233.0,364.0,997.0,731.0,2552.0,2169.0,3024.0,785.0,1107.0,1372.0,881.0,1696.0,2390.0,74.0,17.0,307.0,233.0,16.0,26.0,96.0,177.0,18.0,100.0,26.0,7.0,92.0,83.0,30.0,0.0
PF3D7_1022100,1.0,86.0,0.0,57.0,78.0,154.0,394.0,5230.0,932.0,183.0,118.0,221.0,1415.0,826.0,920.0,132.0,94.0,226.0,197.0,203.0,188.0,108.0,193.0,141.0,586.0,348.0,260.0,169.0,150.0,105.0,1871.0,1064.0,1875.0,52.0,10.0,90.0,76.0,6.0,4.0,19.0,42.0,9.0,70.0,38.0,0.0,47.0,26.0,3.0,1.0
PF3D7_1022200,6.0,23.0,3.0,240.0,307.0,516.0,1966.0,25438.0,3595.0,472.0,356.0,626.0,282.0,988.0,718.0,238.0,159.0,735.0,502.0,856.0,968.0,24.0,151.0,216.0,729.0,821.0,1208.0,654.0,204.0,276.0,109.0,243.0,265.0,28.0,71.0,0.0,43.0,28.0,4.0,80.0,58.0,0.0,48.0,30.0,11.0,16.0,25.0,12.0,0.0
PF3D7_1022300,2.0,46.0,1.0,61.0,302.0,917.0,580.0,3463.0,2937.0,214.0,97.0,382.0,6.0,32.0,44.0,90.0,89.0,444.0,313.0,467.0,462.0,8.0,92.0,139.0,142.0,364.0,536.0,185.0,108.0,104.0,17.0,3.0,44.0,37.0,24.0,34.0,101.0,18.0,6.0,57.0,77.0,96.0,119.0,19.0,15.0,64.0,70.0,5.0,0.0
PF3D7_1022400,0.0,219.0,25.0,343.0,717.0,1728.0,3146.0,29451.0,5617.0,3364.0,2232.0,4854.0,8967.0,12441.0,12416.0,1182.0,1289.0,3363.0,5091.0,5023.0,6637.0,923.0,2095.0,1762.0,8080.0,5298.0,5958.0,2342.0,3621.0,2729.0,3404.0,6703.0,8307.0,411.0,99.0,600.0,413.0,20.0,31.0,305.0,306.0,95.0,346.0,62.0,60.0,223.0,223.0,243.0,0.0
PF3D7_1022500,0.0,22.0,11.0,65.0,261.0,596.0,1128.0,8523.0,1999.0,1155.0,1586.0,1590.0,204.0,180.0,261.0,5085.0,2951.0,3089.0,573.0,1187.0,1555.0,1744.0,2326.0,3330.0,187.0,297.0,469.0,2516.0,1070.0,1334.0,1632.0,228.0,713.0,125.0,63.0,152.0,109.0,952.0,32.0,114.0,180.0,46.0,111.0,492.0,69.0,93.0,84.0,25.0,168.0
PF3D7_1022600,1.0,246.0,18.0,530.0,851.0,1104.0,2334.0,55631.0,6326.0,2007.0,1787.0,2710.0,5225.0,6205.0,5481.0,4589.0,3716.0,4340.0,1150.0,1845.0,2411.0,2206.0,3531.0,2948.0,3154.0,2201.0,2612.0,4831.0,1471.0,2025.0,7200.0,5419.0,7363.0,1577.0,1431.0,1035.0,785.0,6751.0,287.0,1659.0,1989.0,3937.0,916.0,859.0,614.0,2074.0,2208.0,1764.0,174.0
PF3D7_1022700,0.0,0.0,0.0,0.0,4.0,9.0,28.0,153.0,29.0,1444.0,1266.0,1158.0,257.0,306.0,235.0,3432.0,2695.0,2857.0,138.0,381.0,779.0,542.0,2084.0,1583.0,165.0,123.0,146.0,4285.0,294.0,1348.0,772.0,283.0,593.0,118.0,116.0,114.0,82.0,191.0,46.0,128.0,125.0,156.0,115.0,149.0,155.0,146.0,96.0,413.0,184.0
PF3D7_1022800,0.0,0.0,0.0,1.0,36.0,106.0,167.0,1217.0,267.0,1436.0,851.0,2117.0,16.0,118.0,150.0,440.0,728.0,2106.0,1476.0,1614.0,2218.0,160.0,491.0,579.0,346.0,873.0,1067.0,1078.0,842.0,1141.0,86.0,25.0,98.0,15.0,34.0,133.0,50.0,8.0,6.0,18.0,11.0,3.0,65.0,0.0,19.0,17.0,1.0,177.0,0.0
PF3D7_1022900,8.0,51.0,11.0,105.0,330.0,636.0,1895.0,13044.0,3203.0,608.0,454.0,609.0,14.0,23.0,82.0,346.0,326.0,539.0,481.0,651.0,739.0,62.0,353.0,265.0,230.0,293.0,310.0,666.0,372.0,273.0,49.0,14.0,55.0,236.0,25.0,330.0,217.0,141.0,39.0,115.0,128.0,29.0,82.0,24.0,34.0,144.0,86.0,63.0,0.0
PF3D7_1023000,6.0,11.0,0.0,52.0,91.0,199.0,411.0,4125.0,777.0,433.0,380.0,658.0,94.0,131.0,124.0,1882.0,789.0,925.0,64.0,205.0,334.0,529.0,592.0,1073.0,152.0,103.0,132.0,1064.0,149.0,449.0,450.0,128.0,195.0,352.0,428.0,28.0,74.0,363.0,43.0,256.0,183.0,548.0,347.0,79.0,53.0,226.0,253.0,23.0,0.0
PF3D7_1023100,0.0,0.0,0.0,3.0,19.0,59.0,95.0,783.0,145.0,115.0,59.0,497.0,10.0,13.0,12.0,81.0,93.0,356.0,39.0,67.0,46.0,42.0,146.0,142.0,29.0,32.0,88.0,113.0,65.0,266.0,12.0,7.0,15.0,91.0,66.0,1489.0,198.0,320.0,24.0,131.0,169.0,103.0,1114.0,82.0,20.0,211.0,189.0,4175.0,0.0
PF3D7_1023200,14.0,525.0,72.0,471.0,1158.0,2517.0,2849.0,64828.0,10414.0,393.0,344.0,1015.0,1562.0,1679.0,1489.0,195.0,188.0,694.0,660.0,811.0,688.0,86.0,209.0,244.0,1391.0,848.0,877.0,320.0,854.0,292.0,1181.0,1115.0,1529.0,162.0,137.0,108.0,67.0,182.0,18.0,100.0,85.0,192.0,59.0,9.0,51.0,240.0,177.0,8.0,30.0
PF3D7_1023300,7.0,12.0,0.0,50.0,53.0,97.0,306.0,1323.0,433.0,785.0,449.0,874.0,29.0,109.0,162.0,364.0,362.0,776.0,563.0,922.0,960.0,34.0,324.0,213.0,361.0,467.0,636.0,731.0,542.0,369.0,84.0,27.0,91.0,213.0,423.0,114.0,210.0,358.0,75.0,239.0,270.0,437.0,204.0,186.0,77.0,355.0,288.0,125.0,0.0
PF3D7_1023400,0.0,8.0,0.0,28.0,18.0,29.0,194.0,2202.0,293.0,1679.0,1108.0,1896.0,20.0,200.0,223.0,690.0,726.0,1417.0,942.0,1717.0,2074.0,65.0,630.0,440.0,570.0,838.0,838.0,1606.0,1193.0,851.0,116.0,36.0,159.0,1239.0,1576.0,498.0,737.0,632.0,200.0,1570.0,1279.0,2679.0,544.0,354.0,349.0,2679.0,2099.0,1124.0,135.0
PF3D7_1023500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,330.0,598.0,7.0,53.0,82.0,182.0,147.0,411.0,173.0,386.0,481.0,14.0,165.0,163.0,112.0,152.0,195.0,414.0,436.0,186.0,33.0,15.0,45.0,981.0,1120.0,971.0,1213.0,574.0,153.0,757.0,1059.0,1793.0,898.0,312.0,227.0,519.0,533.0,565.0,140.0
PF3D7_1023600,0.0,15.0,1.0,18.0,27.0,42.0,124.0,4949.0,518.0,157.0,197.0,232.0,5.0,7.0,7.0,86.0,122.0,232.0,115.0,224.0,203.0,26.0,98.0,47.0,23.0,62.0,71.0,141.0,184.0,126.0,22.0,12.0,14.0,101.0,34.0,86.0,29.0,1.0,6.0,124.0,192.0,103.0,131.0,0.0,7.0,84.0,58.0,182.0,0.0
PF3D7_1023700,0.0,0.0,0.0,0.0,0.0,1.0,22.0,494.0,64.0,30.0,26.0,97.0,5.0,1.0,12.0,20.0,34.0,131.0,2.0,10.0,2.0,8.0,50.0,45.0,1.0,2.0,1.0,11.0,50.0,59.0,4.0,2.0,8.0,12.0,36.0,388.0,93.0,38.0,11.0,16.0,22.0,9.0,814.0,0.0,8.0,10.0,26.0,909.0,0.0
PF3D7_1023800,4.0,42.0,17.0,55.0,94.0,178.0,107.0,1108.0,375.0,360.0,691.0,920.0,51.0,56.0,96.0,1109.0,1436.0,1198.0,99.0,324.0,198.0,313.0,1631.0,1029.0,54.0,53.0,80.0,603.0,1125.0,871.0,239.0,77.0,118.0,65.0,52.0,106.0,88.0,5.0,17.0,55.0,37.0,45.0,178.0,34.0,10.0,27.0,18.0,134.0,0.0
PF3D7_1023900,68.0,1046.0,115.0,1059.0,2680.0,5331.0,18884.0,94658.0,28134.0,42603.0,45186.0,37105.0,30480.0,50058.0,40355.0,53469.0,64719.0,47665.0,36444.0,35924.0,54905.0,83747.0,60723.0,73406.0,35501.0,26037.0,32717.0,57364.0,33984.0,65722.0,59352.0,29849.0,44359.0,1485.0,526.0,3615.0,4414.0,102.0,267.0,2485.0,2973.0,147.0,3326.0,189.0,251.0,1326.0,1692.0,6130.0,0.0
PF3D7_1024000,6.0,75.0,1.0,116.0,182.0,353.0,1050.0,11582.0,2467.0,1098.0,663.0,2326.0,358.0,1354.0,1221.0,1158.0,1217.0,1976.0,1265.0,1404.0,2025.0,1786.0,1174.0,1477.0,1521.0,1306.0,1555.0,1078.0,697.0,953.0,514.0,260.0,461.0,105.0,15.0,123.0,25.0,10.0,10.0,40.0,55.0,5.0,71.0,0.0,8.0,48.0,41.0,63.0,0.0
PF3D7_1024100,3.0,0.0,0.0,0.0,30.0,71.0,260.0,1610.0,276.0,736.0,1151.0,1056.0,7.0,139.0,153.0,383.0,431.0,877.0,739.0,1019.0,891.0,106.0,726.0,435.0,561.0,634.0,724.0,623.0,1795.0,1106.0,51.0,22.0,63.0,68.0,15.0,37.0,47.0,53.0,5.0,86.0,68.0,61.0,22.0,5.0,6.0,53.0,74.0,14.0,28.0
PF3D7_1024200,0.0,24.0,4.0,32.0,45.0,149.0,301.0,1476.0,457.0,144.0,193.0,404.0,1.0,29.0,45.0,85.0,79.0,274.0,217.0,306.0,261.0,10.0,79.0,81.0,128.0,126.0,213.0,110.0,411.0,234.0,5.0,3.0,6.0,26.0,18.0,2.0,40.0,20.0,18.0,29.0,48.0,115.0,37.0,0.0,6.0,32.0,14.0,5.0,4.0
PF3D7_1024300,17.0,48.0,0.0,82.0,223.0,330.0,1469.0,8657.0,1255.0,997.0,532.0,1537.0,25.0,78.0,140.0,436.0,360.0,1319.0,737.0,1183.0,1528.0,49.0,315.0,320.0,387.0,580.0,760.0,863.0,450.0,585.0,55.0,11.0,92.0,195.0,60.0,220.0,118.0,40.0,16.0,187.0,120.0,45.0,32.0,127.0,39.0,229.0,198.0,3.0,0.0
PF3D7_1024400,0.0,0.0,0.0,0.0,0.0,61.0,1143.0,7175.0,821.0,708.0,699.0,995.0,23.0,16.0,22.0,284.0,293.0,909.0,91.0,473.0,687.0,76.0,310.0,237.0,14.0,30.0,97.0,573.0,639.0,748.0,42.0,19.0,40.0,18.0,48.0,79.0,74.0,2.0,3.0,34.0,38.0,12.0,104.0,2.0,18.0,27.0,37.0,112.0,30.0
PF3D7_1024500,0.0,51.0,0.0,97.0,121.0,251.0,830.0,9572.0,1434.0,624.0,397.0,1089.0,16.0,35.0,67.0,271.0,223.0,743.0,403.0,719.0,825.0,230.0,205.0,287.0,132.0,250.0,276.0,595.0,518.0,416.0,44.0,17.0,67.0,68.0,102.0,124.0,87.0,155.0,13.0,34.0,92.0,134.0,193.0,84.0,38.0,46.0,73.0,84.0,0.0
PF3D7_1024600,0.0,1.0,0.0,31.0,43.0,110.0,480.0,1508.0,219.0,324.0,244.0,521.0,12.0,97.0,126.0,130.0,129.0,404.0,378.0,524.0,569.0,351.0,242.0,325.0,374.0,360.0,353.0,263.0,286.0,219.0,62.0,26.0,60.0,84.0,124.0,55.0,59.0,227.0,18.0,90.0,66.0,144.0,166.0,99.0,31.0,97.0,77.0,278.0,43.0
PF3D7_1024700,6.0,38.0,6.0,90.0,151.0,319.0,763.0,8028.0,1394.0,640.0,357.0,1214.0,46.0,83.0,150.0,211.0,184.0,668.0,754.0,872.0,1198.0,662.0,247.0,621.0,338.0,588.0,822.0,383.0,564.0,474.0,85.0,68.0,125.0,285.0,38.0,104.0,169.0,112.0,35.0,177.0,208.0,77.0,65.0,128.0,33.0,194.0,186.0,261.0,0.0
PF3D7_1024800,5.0,310.0,1.0,303.0,1023.0,2395.0,4700.0,49920.0,9305.0,3998.0,6323.0,6011.0,30765.0,17352.0,19273.0,6870.0,5718.0,5570.0,6625.0,11575.0,9286.0,28800.0,9148.0,20768.0,8917.0,8172.0,9360.0,3854.0,9257.0,5438.0,43257.0,32460.0,40559.0,11488.0,1416.0,13564.0,18612.0,46.0,1776.0,10112.0,24774.0,647.0,11643.0,70.0,584.0,4830.0,6694.0,8326.0,13.0
PF3D7_1024900,5.0,56.0,0.0,75.0,162.0,276.0,925.0,8609.0,1213.0,750.0,353.0,1280.0,56.0,306.0,294.0,222.0,249.0,937.0,685.0,1038.0,1283.0,52.0,223.0,191.0,832.0,882.0,1295.0,538.0,531.0,567.0,118.0,48.0,122.0,19.0,7.0,89.0,10.0,6.0,8.0,16.0,34.0,1.0,84.0,0.0,7.0,25.0,1.0,7.0,5.0
PF3D7_1025000,0.0,34.0,0.0,6.0,36.0,87.0,209.0,1687.0,237.0,4587.0,8772.0,4426.0,3598.0,2679.0,2682.0,9205.0,11632.0,8453.0,1065.0,2824.0,3207.0,2074.0,13035.0,5808.0,1520.0,1515.0,1553.0,11189.0,9820.0,7587.0,7174.0,4144.0,5119.0,1073.0,1886.0,454.0,623.0,76.0,163.0,752.0,1529.0,3450.0,463.0,258.0,96.0,523.0,448.0,159.0,46.0
PF3D7_1025100,0.0,1.0,0.0,22.0,20.0,31.0,409.0,3995.0,438.0,2946.0,3001.0,3433.0,1625.0,792.0,968.0,1913.0,2419.0,4600.0,1151.0,2896.0,3383.0,557.0,1943.0,1941.0,547.0,725.0,859.0,3169.0,2326.0,2651.0,2936.0,1732.0,2492.0,468.0,73.0,331.0,348.0,138.0,25.0,355.0,330.0,66.0,376.0,0.0,76.0,454.0,416.0,144.0,1.0
