Gene,LD4,LD5,LD6,M,YR,ET,MT,LT,ES,S,LS,GD4,GD6,GD10F,GD10M
PF3D7_1209700,43.541,50.954,76.633,35.86915,6.477,26.946,67.792,76.512,66.884,50.328,48.259,267.328,188.925,89.454,128.1199
PF3D7_1209800,26.781,102.172,95.447,26.184849999999997,6.778,24.424,58.993,61.9,56.828,42.042,45.176,971.608,738.478,559.499,545.5944
PF3D7_1209900,116.722,87.724,94.755,58.01275,3.851,19.242,73.636,123.051,171.241,119.018,95.338,60.758,104.093,123.857,248.441
PF3D7_1210000,73.084,44.012,64.371,49.87425,4.654,25.965,73.28,122.632,144.844,97.322,73.326,84.257,62.113,47.883,15.8209
PF3D7_1210100,98.321,69.676,90.056,111.1234,12.06,39.544,67.26,110.174,156.596,118.895,183.145,74.58,77.435,95.19,0.0
PF3D7_1210200,0.0,22.191,32.411,17.25475,2.057,0.783,0.471,0.851,6.566,11.186,15.99,907.336,1505.068,2087.158,740.7584
PF3D7_1210300,17.765,47.733,58.749,19.8981,70.232,96.239,77.408,40.352,35.983,31.429,25.89,16.1,35.57,44.213,3.5161
PF3D7_1210400,6.405,84.317,117.843,61.23205,113.59,87.487,61.439,84.552,92.072,80.877,66.995,80.65,43.214,32.062,37.3658
PF3D7_1210500,65.039,76.154,53.573,3.2421499999999996,10.441,5.75,3.9,3.197,3.649,1.002,3.365,51.496,37.393,27.429,88.118
PF3D7_1210600,125.857,167.091,147.206,74.762,237.67,125.145,122.409,131.32,98.729,91.349,79.954,259.799,221.51,135.479,190.0887
PF3D7_1210700,12.17,65.752,64.487,22.88375,8.998,1.896,17.821,64.104,82.451,48.072,44.34,40.46,30.572,32.289,22.9243
PF3D7_1210800,0.0,118.41,232.909,,,,,,,,,,,,
PF3D7_1210900,28.425,22.706,33.896,31.291800000000002,6.052,6.754,33.584,79.157,122.519,57.308,63.687,34.329,40.494,61.099,47.1388
PF3D7_1211000,2.274,8.796,10.783,71.8185,2.223,2.859,11.712,26.4,97.367,118.503,72.393,236.312,393.603,447.8,162.0596
PF3D7_1211100,8.683,11.911,21.551,160.57175,14.753,28.871,39.644,70.765,143.961,178.314,142.489,325.985,273.656,171.913,27.4963
PF3D7_1211200,21.688,35.668,57.031,20.12455,53.331,42.338,39.626,38.777,36.198,34.207,23.962,36.455,38.89,32.135,80.8624
PF3D7_1211300,27.701,70.19,57.211,45.00115,6.409,3.874,21.218,65.684,85.69,111.604,60.13,81.145,45.074,43.873,11.9922
PF3D7_1211400,500.725,803.379,609.91,305.03915,616.235,574.741,592.825,594.577,451.511,353.369,300.831,430.164,378.761,201.386,284.8116
PF3D7_1211500,48.867,71.988,90.097,31.09495,50.941,61.602,72.884,70.397,68.733,49.637,41.888,34.096,22.212,40.5,0.0
PF3D7_1211600,25.341,36.748,57.606,69.15465,63.119,92.365,127.711,136.963,170.879,192.055,77.101,75.4,49.233,28.864,93.486
PF3D7_1211700,86.807,214.13,158.134,290.40505,26.83,13.29,190.563,636.677,748.654,571.836,470.73,520.561,478.762,228.61,2571.8249
PF3D7_1211800,132.537,173.346,172.114,1256.85315,249.743,276.224,263.977,784.573,2283.181,1576.919,1801.37,668.256,567.76,610.983,554.0555
PF3D7_1211900,36.699,94.331,31.692,373.9991,354.326,518.87,428.482,362.002,322.735,350.354,582.85,182.459,197.62,183.494,181.8808
PF3D7_1212000,617.918,182.8,281.693,54.4025,48.502,74.725,196.057,342.271,221.516,138.696,106.684,21.409,16.869,12.509,44.4922
PF3D7_1212100,195.514,118.775,122.931,45.6298,21.945,43.755,88.733,134.113,127.543,86.21,58.571,7.551,16.519,11.768,0.0
PF3D7_1212200,17.702,14.494,5.958,9.097249999999999,1.045,8.742,36.584,26.462,20.316,15.074,16.795,3.502,9.97,2.419,1.1211
PF3D7_1212300,0.0,5.072,7.943,35.20745,4.476,9.699,64.066,81.054,110.348,103.368,50.595,32.625,33.515,15.172,299.1828
PF3D7_1212400,18.58,32.89,50.579,23.580399999999997,3.691,17.58,74.292,89.934,92.506,74.056,48.454,34.662,15.847,16.881,0.0
PF3D7_1212500,312.985,162.447,196.434,105.57535,304.574,162.303,150.687,371.085,370.587,218.775,158.11,81.959,86.5,75.196,139.1563
PF3D7_1212600,49.929,60.472,136.562,25.26475,25.935,39.396,60.771,94.951,71.247,54.328,35.481,40.3,64.435,52.377,5.3793
PF3D7_1212700,741.727,1048.029,754.1,631.93105,1388.723,1290.347,1033.173,882.556,581.565,637.15,434.13,434.941,439.697,322.65,265.9933
PF3D7_1212800,453.376,185.582,158.369,103.19475,32.803,13.959,41.662,122.215,153.469,133.626,132.895,125.749,106.706,82.333,131.8386
PF3D7_1212900,90.224,89.883,142.304,1200.85005,305.361,280.115,288.236,216.066,102.251,124.279,264.914,221.076,252.077,116.648,132.7275
PF3D7_1213000,0.0,2.657,8.041,,,,,,,,,,,,
PF3D7_1213100,0.0,0.0,4.733,,,,,,,,,,,,
PF3D7_1213200,41.004,34.618,85.278,66.5017,30.783,75.888,178.701,126.599,89.537,49.732,50.952,154.427,44.485,88.472,174.7019
PF3D7_1213300,0.0,13.026,11.943,10.1697,6.672,1.058,1.6,6.06,19.454,10.225,8.308,95.689,89.306,44.269,0.0
PF3D7_1213400,0.0,0.0,2.726,58.7602,6.076,1.461,1.019,6.481,48.216,36.493,53.302,443.147,686.7,631.621,187.7855
PF3D7_1213500,3.383,2.675,2.342,23.3853,2.418,4.392,21.6,28.599,46.067,23.587,37.316,342.712,382.664,589.706,966.6172
PF3D7_1213600,211.985,167.769,195.237,41.8822,7.253,24.519,141.286,200.489,138.707,85.528,78.316,215.95,178.818,169.874,52.9872
PF3D7_1213700,271.34,637.175,462.95,71.59944999999999,180.505,155.244,196.778,151.73,97.794,84.519,79.547,75.764,105.72,151.614,119.681
PF3D7_1213800,441.784,155.569,136.935,115.81185,443.086,413.46,332.932,288.974,178.58,132.886,90.984,45.935,49.192,25.553,8.9696
PF3D7_1213900,162.419,143.494,105.187,492.52205,330.279,250.655,130.147,113.487,101.175,77.254,129.099,149.159,160.613,121.344,84.0821
PF3D7_1214000,23.867,30.01,43.149,17.147100000000002,2.087,1.048,28.482,59.381,39.849,26.002,28.306,17.574,20.911,13.253,0.0
PF3D7_1214100,68.417,44.84,63.021,45.163,15.856,8.493,78.293,177.374,167.663,109.132,88.537,214.335,219.157,92.928,71.8474
PF3D7_1214200,13.66,10.395,12.872,30.316,18.35,17.318,99.16,105.632,86.516,52.643,47.939,137.135,94.289,110.053,0.0
PF3D7_1214300,122.095,29.77,53.65,43.353750000000005,116.716,166.947,167.973,189.951,163.151,79.885,66.681,67.768,105.638,85.789,0.0
PF3D7_1214400,767.385,57.486,187.858,24.329349999999998,133.081,103.171,83.823,116.492,68.158,41.853,40.424,116.149,50.949,41.202,0.0
PF3D7_1214500,0.0,35.007,45.41,7.008749999999999,17.247,18.56,19.353,16.248,10.57,7.86,6.683,271.573,317.949,540.338,326.8578
PF3D7_1214600,1172.157,700.891,463.496,27.9946,58.692,63.508,78.494,98.938,100.971,58.608,52.783,357.24,462.695,853.652,502.0957
PF3D7_1214700,21.801,194.728,143.307,26.42925,22.609,30.62,39.885,49.759,70.977,42.927,48.736,37.219,13.794,15.517,0.0
PF3D7_1214800,0.0,76.535,77.331,13.847750000000001,2.872,2.524,6.798,13.979,30.265,13.01,17.098,214.867,272.391,133.306,60.127
PF3D7_1214900,0.0,0.356,5.203,117.75215,17.36,82.593,186.555,297.591,333.269,255.56,207.645,299.674,430.21,597.368,303.472
PF3D7_1215000,43.553,275.81,386.751,106.9858,10.79,5.553,45.904,144.77,195.98,202.054,155.645,197.976,204.583,59.4,184.336
PF3D7_1215100,49.107,124.056,113.438,23.016199999999998,21.845,76.978,75.21,40.1,28.608,32.274,21.512,235.963,212.017,105.224,398.771
PF3D7_1215200,66.043,124.887,112.636,62.69515,7.058,4.394,28.693,109.269,135.15,63.055,72.715,107.498,108.762,93.436,96.6233
PF3D7_1215300,372.212,297.936,243.158,53.72265,24.511,284.576,603.053,261.984,115.453,98.835,66.442,157.713,91.846,55.965,326.8034
PF3D7_1215400,68.042,107.248,127.781,88.51419999999999,12.075,9.703,69.854,209.442,254.28,190.963,156.061,175.071,131.301,97.703,217.044
PF3D7_1215500,88.029,36.849,59.916,29.71035,5.031,2.93,39.883,59.311,48.688,43.631,44.138,890.097,1043.015,1888.102,482.8698
PF3D7_1215600,56.623,39.072,79.153,101.975,12.335,19.702,135.206,239.936,209.009,156.002,229.283,695.568,365.602,311.377,992.8859
PF3D7_1215700,0.0,6.704,17.515,0.24905,0.076,0.172,0.142,0.329,1.018,1.134,1.48,9.355,20.351,9.572,220.7853
PF3D7_1215800,13.166,4.922,42.501,2.01455,0.084,0.0,0.291,0.306,5.931,1.529,4.458,58.488,87.011,4.968,97.287
PF3D7_1215900,37.036,64.586,105.737,9.4332,29.394,35.741,26.225,45.022,46.456,24.98,22.478,119.993,110.772,55.112,0.733
PF3D7_1216000,105.126,112.77,107.461,43.34485,41.413,95.426,131.207,137.542,142.647,137.899,62.725,64.744,89.987,135.483,26.178
PF3D7_1216100,6.85,35.835,50.443,35.379000000000005,4.035,4.018,25.692,47.814,57.803,34.095,45.793,56.213,54.828,48.013,366.5811
PF3D7_1216200,74.449,174.848,142.706,276.81325,249.42,541.573,623.707,315.399,241.123,227.515,315.689,671.22,979.888,649.156,1301.0129
PF3D7_1216300,141.615,95.749,93.763,60.0803,211.794,147.501,66.887,94.535,104.261,71.506,68.745,17.083,19.175,22.33,12.5972
PF3D7_1216400,18.644,23.957,46.625,49.19915,132.254,80.299,60.625,101.739,115.116,88.799,66.668,279.393,294.723,425.689,382.5602
PF3D7_1216500,0.647,15.237,24.066,458.52205000000004,51.289,33.72,29.625,214.823,568.175,464.039,443.684,1475.179,1308.468,551.584,494.6463
PF3D7_1216600,225.36,13.665,3.344,110.79355000000001,7.378,0.8,0.789,2.403,28.719,49.108,114.523,709.354,1103.382,1362.854,1876.1216
PF3D7_1216700,0.0,4.815,6.7,68.3288,37.849,23.665,37.808,43.287,76.323,54.748,66.574,519.976,281.02,192.715,158.409
PF3D7_1216800,0.0,22.516,18.009,,,,,,,,,,,,
PF3D7_1216900,198.502,119.625,153.774,288.05715,535.79,638.294,572.868,416.196,317.059,344.554,196.093,171.875,90.974,61.25,77.7384
PF3D7_1217000,21.361,75.806,117.107,59.88175,13.791,15.633,43.008,53.289,46.589,52.93,33.106,77.359,37.26,11.423,7.2478
PF3D7_1217100,0.0,3.176,12.433,83.7543,48.479,14.459,36.751,52.274,50.485,32.92,58.914,126.457,159.783,102.14,199.0129
PF3D7_1217200,60.266,73.805,55.663,296.66095,286.914,250.194,170.827,135.085,180.807,229.697,142.118,98.833,97.801,99.788,19.1099
PF3D7_1217300,19.365,48.032,61.718,173.77184999999997,92.595,62.392,120.765,219.307,319.485,293.167,184.37,81.332,54.615,25.857,111.3692
PF3D7_1217400,2.015,5.844,2.839,200.76440000000002,91.778,37.317,19.66,34.095,161.469,183.894,238.47,135.119,132.144,60.634,122.7805
PF3D7_1217500,54.951,50.866,66.223,218.53105,481.075,389.647,269.055,137.996,124.41,171.451,193.743,11.621,7.715,2.362,51.5045
PF3D7_1217600,0.0,9.165,14.301,52.897949999999994,25.024,10.658,4.501,15.613,51.392,32.301,47.887,163.946,184.238,304.622,102.3747
PF3D7_1217700,35.214,78.445,77.991,198.40165000000002,271.194,235.598,199.743,224.404,288.537,238.236,221.287,127.356,119.719,102.701,215.2187
PF3D7_1217800,78.756,127.214,92.248,49.05055,92.208,93.187,82.559,77.261,93.772,83.008,81.013,9.519,13.734,32.407,6.1945
PF3D7_1217900,14.441,15.366,32.367,167.77255,27.691,55.923,57.305,120.826,181.589,218.747,221.901,180.96,195.563,156.006,83.3566
PF3D7_1218000,0.533,1.579,3.08,282.16,34.961,5.854,2.382,9.397,50.247,95.541,315.786,45.187,63.975,62.72,132.4618
PF3D7_1218100,0.0,0.314,1.734,49.6578,6.903,0.708,0.701,4.745,10.714,15.939,37.14,20.84,10.017,18.422,95.1129
PF3D7_1218200,33.468,37.086,48.775,51.2111,67.825,59.781,54.077,55.211,65.488,61.486,63.123,33.635,37.265,17.992,27.9187
PF3D7_1218300,11.567,47.139,53.008,165.36575,116.487,80.955,68.266,77.719,122.019,143.119,191.493,92.347,65.546,57.941,101.6947
PF3D7_1218400,64.862,63.285,66.171,225.0948,323.165,235.645,141.491,198.699,261.683,212.943,212.451,216.672,172.55,96.323,192.0264
PF3D7_1218500,29.834,36.521,39.524,1509.95265,458.022,189.059,96.05,110.356,169.964,181.788,496.827,128.943,75.155,38.847,150.1414
PF3D7_1218600,113.315,206.577,190.861,62.33325,142.971,162.606,132.426,123.653,110.388,86.72,72.727,51.155,33.101,22.988,33.4691
PF3D7_1218700,0.0,40.293,20.539,23.298650000000002,4.331,2.718,4.052,16.99,36.498,35.851,33.17,101.037,63.663,42.013,320.6365
PF3D7_1218800,1.992,6.386,10.886,34.21085,5.679,8.794,15.44,26.82,36.746,26.459,33.881,409.94,384.187,321.97,412.3142
PF3D7_1218900,18.388,32.33,48.934,25.9169,23.902,52.738,68.123,51.92,59.083,53.54,32.022,197.802,202.074,251.025,293.8402
PF3D7_1219000,36.447,37.501,37.776,105.39975,15.216,73.746,66.612,82.7,141.295,162.377,132.279,103.283,51.986,47.287,112.461
PF3D7_1219100,115.705,204.596,211.294,104.05340000000001,225.82,224.145,199.249,284.656,244.613,223.343,146.872,95.998,98.851,75.624,36.6709
PF3D7_1219200,0.0,43.801,74.056,,,,,,,,,,,,
PF3D7_1219300,0.0,1.104,1.704,3.3834999999999997,4.716,2.043,0.164,0.235,0.404,1.215,1.808,40.766,47.563,21.263,72.9638
PF3D7_1219600,10.214,17.217,25.404,220.39875,214.436,280.01,264.63,287.094,321.421,271.43,277.961,68.594,60.662,24.22,75.1791
PF3D7_1219700,0.0,1.397,10.121,298.2502,17.629,8.967,11.591,23.224,90.663,71.55,243.381,199.28,195.803,126.894,0.0
PF3D7_1219800,0.0,24.821,10.605,48.9157,8.284,1.969,5.24,5.097,9.162,13.354,54.237,34.985,43.688,25.367,0.0
PF3D7_1219900,8.817,70.733,76.965,82.3951,26.081,87.499,155.415,192.458,188.826,135.349,105.491,231.621,245.311,350.248,0.0
PF3D7_1220000,0.0,0.32,2.938,8.1902,1.764,1.29,1.06,1.815,8.498,7.516,13.295,522.047,629.818,601.948,81.8788
PF3D7_1220100,41.404,58.152,62.893,54.831450000000004,122.721,146.428,139.682,138.364,119.546,89.81,72.357,79.79,37.243,93.819,46.5456
PF3D7_1220200,0.0,7.382,80.632,,,,,,,,,,,,
PF3D7_1220300,10.988,8.235,42.298,12.07575,1.138,0.46,4.886,25.761,35.316,29.309,20.329,45.072,39.195,33.91,38.2073
PF3D7_1220400,2.843,9.975,18.789,113.6097,114.283,108.571,75.237,64.798,104.614,117.558,121.265,81.615,113.486,163.196,109.9529
PF3D7_1220500,14.789,5.803,4.095,54.63595,98.079,95.564,79.041,51.656,65.911,67.847,66.56,422.496,282.979,347.427,234.3554
PF3D7_1220600,15.919,34.421,23.659,36.411500000000004,27.512,35.748,62.755,88.478,81.96,57.317,48.461,8.921,17.795,21.675,154.1124
PF3D7_1220700,0.0,0.0,0.046,3.4316,0.665,0.97,0.28,0.717,2.562,2.479,3.005,39.55,27.239,67.226,4.4217
PF3D7_1220900,7.851,46.074,106.425,273.97204999999997,313.304,421.077,534.595,981.031,830.122,773.267,445.864,256.724,269.336,509.951,104.9769
PF3D7_1221000,17.513,22.194,41.978,67.70315,8.41,17.283,57.176,119.264,127.545,159.785,126.939,49.345,64.382,47.354,14.6116
PF3D7_1221100,0.0,0.842,1.902,4.61785,0.982,2.733,4.106,7.839,10.65,8.186,9.946,169.883,243.709,448.01,146.1122
PF3D7_1221200,0.0,15.858,135.899,54.18145,81.667,116.313,115.671,130.972,139.83,108.725,73.454,67.879,94.109,256.899,88.5201
PF3D7_1221300,0.0,2.932,1.747,113.35839999999999,13.455,6.233,41.725,109.229,212.921,182.078,182.633,101.66,187.649,215.248,128.527
PF3D7_1221400,6.587,6.679,2.145,75.044,3.451,1.237,4.743,27.262,86.669,104.457,118.58,1504.315,1973.746,2837.103,615.3368
PF3D7_1221500,76.411,138.01,77.672,9.807300000000001,1.783,9.408,70.228,65.967,31.071,22.542,19.197,7.08,10.295,3.26,9.679
PF3D7_1221600,204.878,195.222,176.266,17.88,2.009,8.451,59.265,51.315,43.572,32.234,26.511,39.421,10.576,6.033,9.8302
PF3D7_1221700,131.186,323.598,404.839,24.819499999999998,10.658,45.216,76.595,69.255,71.033,66.959,40.584,49.72,35.438,11.548,3.7767
PF3D7_1221800,24.638,182.452,298.29,109.23175,84.056,71.724,63.885,125.138,182.9,170.955,131.428,42.445,23.169,15.221,2.1673
PF3D7_1221900,0.0,1.219,1.269,198.5198,424.12,336.433,39.607,14.996,35.3,41.983,88.691,17.959,8.401,4.832,41.1012
PF3D7_1222000,6.356,13.668,22.048,57.81645,17.359,8.241,33.931,36.44,31.569,15.95,25.698,57.288,39.154,24.595,178.9111
PF3D7_1222100,189.966,114.2,122.655,75.5218,25.205,22.03,124.07,168.337,134.453,98.17,99.908,82.741,30.815,36.142,178.5794
PF3D7_1222200,8.381,140.085,320.813,,,,,,,,,,,,
PF3D7_1222300,736.499,872.68,839.634,500.5432,304.584,760.896,1317.638,1949.929,1600.069,1477.619,734.8,1975.095,1693.547,2062.048,1315.6168
PF3D7_1222400,151.237,95.179,117.754,26.110149999999997,3.482,13.805,68.105,67.662,55.157,50.695,41.491,64.855,48.014,35.486,60.6356
PF3D7_1222500,5.618,10.314,10.538,102.22905,37.453,24.031,16.549,45.032,70.96,76.167,83.512,117.292,123.721,135.369,16.0369
PF3D7_1222600,0.0,0.0,0.0,19.846049999999998,5.408,5.022,0.852,0.793,0.917,3.082,5.561,6.288,6.203,1.693,5.0843
PF3D7_1222700,0.0,13.392,38.953,1679.90665,173.419,25.268,48.151,263.728,758.99,1482.856,2574.047,196.533,143.886,130.381,54.4801
PF3D7_1222800,53.046,90.963,100.816,20.32715,3.66,1.181,15.922,22.296,18.859,26.571,34.5,68.547,87.298,122.996,36.2083
PF3D7_1222900,75.366,270.849,297.941,116.4916,11.222,15.271,93.21,107.359,152.391,139.373,196.468,210.437,241.424,297.331,174.6687
PF3D7_1223000,0.0,3.828,5.281,163.2798,14.476,7.567,39.935,75.476,147.297,194.013,267.818,271.101,415.883,540.672,153.5409
PF3D7_1223100,110.246,108.085,157.623,1967.90005,177.771,33.537,76.598,732.477,1696.383,2107.01,3103.635,343.013,284.148,174.998,626.2487
PF3D7_1223200,11.898,36.44,54.736,65.8878,108.366,115.433,124.66,177.431,177.281,123.324,108.055,26.598,28.911,40.004,33.5837
PF3D7_1223300,18.288,42.08,64.593,38.7365,24.362,44.234,64.479,72.14,58.543,60.815,59.001,21.732,16.673,25.344,70.2936
PF3D7_1223400,141.137,91.496,133.487,681.6603,714.853,551.027,349.389,394.907,659.936,723.607,700.465,204.992,181.591,144.366,164.5808
PF3D7_1223500,28.096,29.559,37.753,31.1614,48.834,47.222,40.997,55.32,85.285,69.042,41.592,36.091,38.05,25.412,16.0984
PF3D7_1223600,12.012,23.047,31.13,3.8807,7.895,13.243,12.226,15.868,11.941,9.167,7.701,10.195,9.061,12.606,2.5425
PF3D7_1223700,389.933,831.581,971.166,132.4121,155.898,210.137,455.786,498.396,379.41,308.783,197.788,25.4,57.874,52.046,178.822
PF3D7_1223800,58.517,134.045,199.632,41.42375,119.942,138.205,107.415,120.118,110.329,63.308,50.836,183.388,120.403,90.523,307.7444
PF3D7_1223900,706.881,569.004,461.783,29.32505,3.374,20.428,105.885,115.26,84.577,54.075,46.499,79.868,73.071,2.354,173.6156
PF3D7_1224000,1253.795,655.765,631.588,182.46519999999998,169.596,283.984,581.694,493.475,447.914,458.523,279.233,12.108,21.37,8.478,20.4275
PF3D7_1224100,30.955,88.182,156.728,91.48859999999999,7.01,4.628,13.059,77.903,137.86,153.699,138.135,39.452,50.653,59.617,4.6215
PF3D7_1224200,89.357,100.314,99.728,130.13875000000002,15.591,2.295,4.052,14.419,56.977,91.386,194.051,166.251,173.267,373.733,159.5894
PF3D7_1224300,213.585,336.443,238.482,4204.6633,3774.491,2515.42,2025.217,1659.594,1199.747,1826.815,1464.181,508.539,316.129,165.025,308.5705
PF3D7_1224400,131.204,97.47,70.77,115.81145000000001,175.952,151.678,88.232,35.957,31.732,32.397,40.462,25.674,25.924,9.233,17.767
PF3D7_1224500,310.847,444.415,362.686,99.02799999999999,11.353,21.958,98.607,295.314,275.159,225.36,191.017,130.172,135.905,79.227,253.4339
PF3D7_1224600,178.414,90.936,81.712,74.54995,60.998,148.686,128.577,79.649,134.051,73.695,91.808,104.169,76.762,92.037,67.5793
PF3D7_1224700,24.823,48.079,54.456,69.7604,91.614,18.285,36.557,54.353,72.064,84.101,89.484,27.396,27.994,29.0,16.2426
PF3D7_1224800,31.251,89.246,93.742,102.54429999999999,44.21,19.703,56.475,102.267,182.878,133.543,132.486,75.597,87.457,106.99,25.4408
PF3D7_1224900,91.226,110.503,115.61,105.5375,123.139,119.32,92.143,139.698,183.688,131.01,120.634,16.538,34.501,35.619,0.0
PF3D7_1225000,38.739,35.762,39.485,2.8385,0.411,9.167,22.516,10.641,8.211,4.657,4.011,7.711,18.015,12.059,0.0
PF3D7_1225100,3.408,20.971,27.743,8.734300000000001,2.122,18.134,37.791,39.327,35.493,18.33,13.747,21.895,21.135,15.312,0.3373
PF3D7_1225200,18.051,57.069,59.841,57.740750000000006,139.003,114.938,111.934,129.177,99.39,89.133,67.985,103.81,81.235,38.507,79.1484
PF3D7_1225300,39.535,73.9,81.248,65.031,217.764,179.875,133.593,112.501,112.909,84.308,73.95,29.945,38.502,60.277,46.4209
PF3D7_1225400,24.161,22.609,20.966,34.6304,86.973,117.334,84.552,38.481,45.78,54.933,35.597,21.866,22.133,67.32,1.6446
PF3D7_1225500,33.113,52.631,44.248,68.58955,248.632,206.2,134.506,75.713,94.603,90.786,60.404,315.854,217.061,174.244,372.4965
PF3D7_1225600,17.713,45.502,66.787,98.11054999999999,363.585,274.172,220.737,182.007,195.874,183.363,99.443,283.208,249.708,246.406,118.5986
PF3D7_1225700,15.995,51.235,71.794,31.29005,180.602,115.022,109.348,113.512,93.129,78.192,53.885,19.224,8.539,6.621,20.984
PF3D7_1225800,69.011,209.656,181.804,172.22995,350.029,301.301,296.096,424.752,453.038,368.295,257.903,117.075,99.682,84.218,112.3027
PF3D7_1225900,15.675,41.47,55.532,17.248199999999997,3.711,12.129,40.07,55.557,72.088,49.911,32.274,34.677,15.003,17.223,82.1797
PF3D7_1226000,9.17,45.967,38.189,12.3302,1.674,10.47,39.121,28.317,21.62,22.649,18.563,33.741,27.468,11.986,0.0
PF3D7_1226100,82.914,56.779,75.311,126.05445,8.701,3.555,5.209,32.071,105.171,140.065,113.187,202.886,279.285,277.283,151.9341
PF3D7_1226200,58.189,118.702,83.59,17.687350000000002,13.074,1.85,0.61,0.861,2.293,4.579,8.835,157.951,149.924,216.853,125.2978
PF3D7_1226300,115.64,310.071,244.412,864.9488,792.997,535.593,608.78,643.377,515.98,500.353,789.485,594.214,364.659,165.865,375.5095
PF3D7_1226400,108.121,43.718,47.264,41.449600000000004,52.136,77.519,85.686,99.028,104.101,80.382,61.681,91.033,94.929,158.441,194.2012
PF3D7_1226500,17.972,19.62,31.489,25.08195,4.689,26.287,83.714,55.7,58.717,45.315,36.156,49.846,27.908,23.63,38.076
PF3D7_1226600,21.356,40.574,27.688,114.19705,17.765,57.609,306.731,417.916,317.336,295.02,214.261,37.371,55.456,53.236,142.8052
PF3D7_1226700,48.096,90.552,42.861,84.7089,172.96,179.085,136.996,94.881,120.012,127.718,80.75,45.235,35.27,38.45,0.558
PF3D7_1226800,8.612,28.263,37.57,58.87495,14.409,29.447,41.837,87.49,114.05,110.648,86.202,113.665,91.195,104.125,111.1043
PF3D7_1226900,6.728,16.499,36.613,152.8942,9.728,26.869,76.264,89.189,108.465,102.62,125.045,131.473,112.761,127.728,146.9995
PF3D7_1227000,29.844,14.225,37.333,44.4427,5.73,3.591,5.083,37.356,80.084,66.102,68.511,7.747,16.759,20.652,185.4032
PF3D7_1227100,88.463,232.159,196.721,80.3638,90.761,182.693,303.902,217.442,147.63,156.959,94.012,216.19,126.965,116.273,189.7479
PF3D7_1227200,43.889,38.138,40.355,14.147950000000002,27.318,38.749,36.669,40.746,37.055,32.544,22.03,51.918,46.031,28.889,22.3999
